Name,I_BSDV_AX,I_BSDV_AY,I_BSDV_AZ,I_BSDV_IX,I_BSDV_IY,I_BSDV_IZ,I_BSDV_VY,I_BSDV_VPY,I_BSDV_VZ,I_BSDV_VPZ,I_BSDV_SURFACE,I_BSDV_WEIGHT,I_BSDV_D,I_BSDV_BF,I_BSDV_TW,I_BSDV_TF,I_BSDV_RA,I_BSDV_RI,I_BSDV_S,I_BSDV_ZY,I_BSDV_ZZ,I_BSDV_WX,I_BSDV_WY,I_BSDV_WZ,I_BSDV_GAMMA,I_BSDV_IOMEGA,I_BSDV_P1_LENGTH,I_BSDV_P1_THICKNESS,I_BSDV_P2_LENGTH,I_BSDV_P2_THICKNESS,I_BSDV_P3_LENGTH,I_BSDV_P3_THICKNESS,I_BSDV_P4_LENGTH,I_BSDV_P4_THICKNESS,I_BSDV_BF2,I_BSDV_TF2,I_BSDV_DIM1,I_BSDV_DIM2,I_BSDV_DIM3,I_BSDV_ANGLE1,I_BSDV_ANGLE2,
RHSC 300x200x12.5,0.0112,0.005,0.0075,0.00015768,0.00013179,7.06e-05,0.1,0.1,0.15,0.15,0.936,862.9852,0.3,0.2,0.0125,0.0125,0.025,0.0375,0.0,0.001091,0.000828,0.001204,0.004166666667,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,200.0,12.5,0.0,0.0,
RHSC 300x200x16,0.0139,0.0064,0.0096,0.00019223,0.00015617,8.34e-05,0.1,0.1,0.15,0.15,0.918,1068.92485,0.3,0.2,0.016,0.016,0.032,0.048,0.0,0.001319,0.001,0.001442,0.005333333333,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,200.0,16.0,0.0,0.0,
RHSC 350x250x6,0.00696,0.003,0.0042,0.00014554,0.00012457,7.458e-05,0.125,0.125,0.175,0.175,1.18,536.423755,0.35,0.25,0.006,0.006,0.006,0.012,0.0,0.000843,0.000671,0.000967,0.0025,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,6.0,0.0,0.0,
RHSC 350x250x6.3,0.00726,0.00315,0.00441,0.00015291,0.00012923,7.744e-05,0.125,0.125,0.175,0.175,1.17,558.97905,0.35,0.25,0.0063,0.0063,0.00945,0.01575,0.0,0.000876,0.000698,0.00101,0.002625,0.003675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,6.3,0.0,0.0,
RHSC 350x250x8,0.00912,0.004,0.0056,0.00019136,0.00016001,9.573e-05,0.125,0.125,0.175,0.175,1.17,702.15614,0.35,0.25,0.008,0.008,0.012,0.02,0.0,0.001092,0.000869,0.001253,0.003333333333,0.004666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,8.0,0.0,0.0,
RHSC 350x250x10,0.0113,0.005,0.007,0.000235,0.00019407,0.00011588,0.125,0.125,0.175,0.175,1.16,866.90786,0.35,0.25,0.01,0.01,0.015,0.025,0.0,0.001335,0.001062,0.001522,0.004166666667,0.005833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,10.0,0.0,0.0,
RHSC 350x250x12,0.0132,0.006,0.0084,0.00027749,0.00022197,0.00013261,0.125,0.125,0.175,0.175,1.14,1019.8916,0.35,0.25,0.012,0.012,0.024,0.036,0.0,0.001544,0.001229,0.00177,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,12.0,0.0,0.0,
RHSC 350x250x12.5,0.0137,0.00625,0.00875,0.00028764,0.00022922,0.0001369,0.125,0.125,0.175,0.175,1.14,1059.1182,0.35,0.25,0.0125,0.0125,0.025,0.0375,0.0,0.001598,0.001272,0.00183,0.005208333333,0.007291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,12.5,0.0,0.0,
RHSC 350x250x16,0.0171,0.008,0.0112,0.00035497,0.0002758,0.00016434,0.125,0.125,0.175,0.175,1.12,1314.0911,0.35,0.25,0.016,0.016,0.032,0.048,0.0,0.001954,0.001554,0.00222,0.006666666667,0.009333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,250.0,16.0,0.0,0.0,
RHSC 400x200x8,0.00912,0.0032,0.0064,0.0001582,0.00018974,6.517e-05,0.1,0.1,0.2,0.2,1.17,702.15614,0.4,0.2,0.008,0.008,0.012,0.02,0.0,0.001173,0.000728,0.001133,0.002666666667,0.005333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,8.0,0.0,0.0,
RHSC 400x200x10,0.0113,0.004,0.008,0.00019368,0.00023003,7.864e-05,0.1,0.1,0.2,0.2,1.16,866.90786,0.4,0.2,0.01,0.01,0.015,0.025,0.0,0.001434,0.000888,0.001373,0.003333333333,0.006666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,10.0,0.0,0.0,
RHSC 400x200x12.5,0.0137,0.005,0.01,0.00023594,0.000271,9.26e-05,0.1,0.1,0.2,0.2,1.14,1059.1182,0.4,0.2,0.0125,0.0125,0.025,0.0375,0.0,0.001714,0.001062,0.001644,0.004166666667,0.008333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,12.5,0.0,0.0,
RHSC 400x200x16,0.0171,0.0064,0.0128,0.00028928,0.00032547,0.00011056,0.1,0.1,0.2,0.2,1.12,1314.0911,0.4,0.2,0.016,0.016,0.032,0.048,0.0,0.002093,0.001294,0.001984,0.005333333333,0.010666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,16.0,0.0,0.0,
RHSC 400x300x8,0.0107,0.0048,0.0064,0.00031179,0.00025122,0.00016212,0.15,0.15,0.2,0.2,1.37,825.71993,0.4,0.3,0.008,0.008,0.012,0.02,0.0,0.001487,0.001224,0.001747,0.004,0.005333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,8.0,0.0,0.0,
RHSC 400x300x10,0.0133,0.006,0.008,0.00038407,0.00030609,0.00019726,0.15,0.15,0.2,0.2,1.36,1019.8916,0.4,0.3,0.01,0.01,0.015,0.025,0.0,0.001824,0.001501,0.002132,0.005,0.006666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,10.0,0.0,0.0,
RHSC 400x300x12,0.0156,0.0072,0.0096,0.00045527,0.00035284,0.00022747,0.15,0.15,0.2,0.2,1.34,1206.21795,0.4,0.3,0.012,0.012,0.024,0.036,0.0,0.002122,0.001747,0.002492,0.006,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,12.0,0.0,0.0,
RHSC 400x300x12.5,0.0162,0.0075,0.01,0.00047237,0.00036489,0.00023517,0.15,0.15,0.2,0.2,1.34,1245.44455,0.4,0.3,0.0125,0.0125,0.025,0.0375,0.0,0.002198,0.00181,0.00258,0.00625,0.008333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,12.5,0.0,0.0,
RHSC 400x300x16,0.0203,0.0096,0.0128,0.0005873,0.0004435,0.00028535,0.15,0.15,0.2,0.2,1.32,1559.25735,0.4,0.3,0.016,0.016,0.032,0.048,0.0,0.002708,0.002228,0.003159,0.008,0.010666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,16.0,0.0,0.0,
RHSH 50x25x2.5,0.000343,0.000125,0.00025,8.42e-08,1.04e-07,3.39e-08,0.0125,0.0125,0.025,0.025,0.144,26.3798885,0.05,0.025,0.0025,0.0025,0.0025,0.00375,0.0,5.33e-06,3.22e-06,4.61e-06,0.000104166667,0.000208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,2.5,0.0,0.0,
RHSH 50x25x3,0.000404,0.00015,0.0003,9.64e-08,1.19e-07,3.83e-08,0.0125,0.0125,0.025,0.025,0.142,31.0870805,0.05,0.025,0.003,0.003,0.003,0.0045,0.0,6.18e-06,3.71e-06,5.2e-06,0.000125,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,3.0,0.0,0.0,
RHSH 50x30x2.5,0.000368,0.00015,0.00025,1.17e-07,1.18e-07,5.22e-08,0.015,0.015,0.025,0.025,0.154,28.3412185,0.05,0.03,0.0025,0.0025,0.0025,0.00375,0.0,5.92e-06,4.11e-06,5.73e-06,0.000125,0.000208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,2.5,0.0,0.0,
RHSH 50x30x3,0.000434,0.00018,0.0003,1.35e-07,1.36e-07,5.94e-08,0.015,0.015,0.025,0.025,0.152,33.4406765,0.05,0.03,0.003,0.003,0.003,0.0045,0.0,6.88e-06,4.76e-06,6.51e-06,0.00015,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,3.0,0.0,0.0,
RHSH 50x30x3.2,0.00046,0.000192,0.00032,1.42e-07,1.42e-07,6.2e-08,0.015,0.015,0.025,0.025,0.152,35.4020065,0.05,0.03,0.0032,0.0032,0.0032,0.0048,0.0,7.25e-06,5e-06,6.8e-06,0.00016,0.000266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,3.2,0.0,0.0,
RHSH 50x30x3.6,0.00051,0.000216,0.00036,1.54e-07,1.54e-07,6.67e-08,0.015,0.015,0.025,0.025,0.151,39.3246665,0.05,0.03,0.0036,0.0036,0.0036,0.0054,0.0,7.94e-06,5.46e-06,7.31e-06,0.00018,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,3.6,0.0,0.0,
RHSH 50x30x4,0.000559,0.00024,0.0004,1.66e-07,1.65e-07,7.08e-08,0.015,0.015,0.025,0.025,0.15,43.0511935,0.05,0.03,0.004,0.004,0.004,0.006,0.0,8.59e-06,5.88e-06,7.77e-06,0.0002,0.000333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,4.0,0.0,0.0,
RHSH 50x30x5,0.000673,0.000560833333,0.000560833333,1.9e-07,1.87e-07,7.89e-08,0.015,0.015,0.025,0.025,0.147,51.779112,0.05,0.03,0.005,0.005,0.005,0.0075,0.0,1e-05,6.8e-06,8.67e-06,0.000448666667,0.000448666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,5.0,0.0,0.0,
RHSH 60x40x2.5,0.000468,0.0002,0.0003,2.51e-07,2.28e-07,1.21e-07,0.02,0.02,0.03,0.03,0.194,36.088472,0.06,0.04,0.0025,0.0025,0.0025,0.00375,0.0,9.32e-06,7.02e-06,9.73e-06,0.000166666667,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,2.5,0.0,0.0,
RHSH 60x40x3,0.000554,0.00024,0.00036,2.92e-07,2.65e-07,1.39e-07,0.02,0.02,0.03,0.03,0.192,42.6589275,0.06,0.04,0.003,0.003,0.003,0.0045,0.0,1.09e-05,8.19e-06,1.12e-05,0.0002,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,3.0,0.0,0.0,
RHSH 60x40x3.2,0.000588,0.000256,0.000384,3.08e-07,2.78e-07,1.46e-07,0.02,0.02,0.03,0.03,0.192,45.306723,0.06,0.04,0.0032,0.0032,0.0032,0.0048,0.0,1.15e-05,8.64e-06,1.17e-05,0.000213333333,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,3.2,0.0,0.0,
RHSH 60x40x3.6,0.000654,0.000288,0.000432,3.38e-07,3.04e-07,1.59e-07,0.02,0.02,0.03,0.03,0.191,50.406181,0.06,0.04,0.0036,0.0036,0.0036,0.0054,0.0,1.27e-05,9.5e-06,1.28e-05,0.00024,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,3.6,0.0,0.0,
RHSH 60x40x4,0.000719,0.00032,0.00048,3.67e-07,3.28e-07,1.7e-07,0.02,0.02,0.03,0.03,0.19,55.309506,0.06,0.04,0.004,0.004,0.004,0.006,0.0,1.38e-05,1.03e-05,1.37e-05,0.000266666667,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,4.0,0.0,0.0,
RHSH 60x40x5,0.000873,0.0004,0.0006,4.3e-07,3.81e-07,1.95e-07,0.02,0.02,0.03,0.03,0.187,67.1755525,0.06,0.04,0.005,0.005,0.005,0.0075,0.0,1.64e-05,1.22e-05,1.57e-05,0.000333333333,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,5.0,0.0,0.0,
RHSH 60x40x6,0.00102,0.00085,0.00085,4.82e-07,4.23e-07,2.14e-07,0.02,0.02,0.03,0.03,0.185,78.3551335,0.06,0.04,0.006,0.006,0.006,0.009,0.0,1.86e-05,1.37e-05,1.73e-05,0.00068,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,
RHSH 60x40x6.3,0.00106,0.000883333333,0.000883333333,4.95e-07,4.34e-07,2.19e-07,0.02,0.02,0.03,0.03,0.184,81.4932615,0.06,0.04,0.0063,0.0063,0.0063,0.00945,0.0,1.92e-05,1.42e-05,1.76e-05,0.000706666667,0.000706666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,6.3,0.0,0.0,
RHSH 76.2x50.8x3,0.000716,0.0003048,0.0004572,6.21e-07,5.67e-07,3e-07,0.0254,0.0254,0.0381,0.0381,0.246,55.113373,0.0762,0.0508,0.003,0.003,0.003,0.0045,0.0,1.82e-05,1.37e-05,1.91e-05,0.000254,0.000381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,3.0,0.0,0.0,
RHSH 76.2x50.8x3.2,0.000761,0.00032512,0.00048768,6.57e-07,5.98e-07,3.16e-07,0.0254,0.0254,0.0381,0.0381,0.246,58.5457005,0.0762,0.0508,0.0032,0.0032,0.0032,0.0048,0.0,1.92e-05,1.45e-05,2.01e-05,0.000270933333,0.0004064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,3.2,0.0,0.0,
RHSH 76.2x50.8x3.6,0.000849,0.00036576,0.00054864,7.25e-07,6.58e-07,3.46e-07,0.0254,0.0254,0.0381,0.0381,0.245,65.312289,0.0762,0.0508,0.0036,0.0036,0.0036,0.0054,0.0,2.13e-05,1.6e-05,2.2e-05,0.0003048,0.0004572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,3.6,0.0,0.0,
RHSH 76.2x50.8x4,0.000935,0.0004064,0.0006096,7.91e-07,7.15e-07,3.75e-07,0.0254,0.0254,0.0381,0.0381,0.244,71.980811,0.0762,0.0508,0.004,0.004,0.004,0.006,0.0,2.33e-05,1.75e-05,2.38e-05,0.000338666667,0.000508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,4.0,0.0,0.0,
RHSH 76.2x50.8x5,0.00114,0.000508,0.000762,9.42e-07,8.44e-07,4.39e-07,0.0254,0.0254,0.0381,0.0381,0.241,87.9656505,0.0762,0.0508,0.005,0.005,0.005,0.0075,0.0,2.8e-05,2.09e-05,2.78e-05,0.000423333333,0.000635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,5.0,0.0,0.0,
RHSH 76.2x50.8x6,0.00134,0.0006096,0.0009144,1.08e-06,9.56e-07,4.92e-07,0.0254,0.0254,0.0381,0.0381,0.239,102.969825,0.0762,0.0508,0.006,0.006,0.006,0.009,0.0,3.22e-05,2.39e-05,3.12e-05,0.000508,0.000762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,6.0,0.0,0.0,
RHSH 76.2x50.8x6.3,0.0014,0.00064008,0.00096012,1.11e-06,9.86e-07,5.06e-07,0.0254,0.0254,0.0381,0.0381,0.238,107.87315,0.0762,0.0508,0.0063,0.0063,0.0063,0.00945,0.0,3.34e-05,2.48e-05,3.2e-05,0.0005334,0.0008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,6.3,0.0,0.0,
RHSH 76.2x50.8x8,0.00171,0.001425,0.001425,1.29e-06,1.13e-06,5.7e-07,0.0254,0.0254,0.0381,0.0381,0.233,131.40911,0.0762,0.0508,0.008,0.008,0.008,0.012,0.0,3.94e-05,2.9e-05,3.61e-05,0.00114,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,50.8,8.0,0.0,0.0,
RHSH 80x40x3,0.000674,0.00024,0.00048,4.38e-07,5.42e-07,1.8e-07,0.02,0.02,0.04,0.04,0.232,51.8771785,0.08,0.04,0.003,0.003,0.003,0.0045,0.0,1.71e-05,1.04e-05,1.53e-05,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,3.0,0.0,0.0,
RHSH 80x40x3.2,0.000716,0.000256,0.000512,4.62e-07,5.72e-07,1.89e-07,0.02,0.02,0.04,0.04,0.232,55.113373,0.08,0.04,0.0032,0.0032,0.0032,0.0048,0.0,1.8e-05,1.1e-05,1.61e-05,0.000213333333,0.000426666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,3.2,0.0,0.0,
RHSH 80x40x3.6,0.000798,0.000288,0.000576,5.08e-07,6.28e-07,2.06e-07,0.02,0.02,0.04,0.04,0.231,61.4876955,0.08,0.04,0.0036,0.0036,0.0036,0.0054,0.0,2e-05,1.21e-05,1.75e-05,0.00024,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,3.6,0.0,0.0,
RHSH 80x40x4,0.000879,0.00032,0.00064,5.52e-07,6.82e-07,2.22e-07,0.02,0.02,0.04,0.04,0.23,67.665885,0.08,0.04,0.004,0.004,0.004,0.006,0.0,2.18e-05,1.32e-05,1.89e-05,0.000266666667,0.000533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,4.0,0.0,0.0,
RHSH 80x40x5,0.00107,0.0004,0.0008,6.51e-07,8.03e-07,2.57e-07,0.02,0.02,0.04,0.04,0.227,82.571993,0.08,0.04,0.005,0.005,0.005,0.0075,0.0,2.61e-05,1.57e-05,2.19e-05,0.000333333333,0.000666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,5.0,0.0,0.0,
RHSH 80x40x6,0.00126,0.00105,0.00105,7.34e-07,9.05e-07,2.85e-07,0.02,0.02,0.04,0.04,0.225,96.7916355,0.08,0.04,0.006,0.006,0.006,0.009,0.0,3e-05,1.78e-05,2.42e-05,0.00084,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,6.0,0.0,0.0,
RHSH 80x40x6.3,0.00131,0.001091666667,0.001091666667,7.56e-07,9.33e-07,2.92e-07,0.02,0.02,0.04,0.04,0.224,101.008495,0.08,0.04,0.0063,0.0063,0.0063,0.00945,0.0,3.11e-05,1.84e-05,2.48e-05,0.000873333333,0.000873333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,6.3,0.0,0.0,
RHSH 80x40x8,0.0016,0.001333333333,0.001333333333,8.58e-07,1.06e-06,3.21e-07,0.02,0.02,0.04,0.04,0.219,122.583125,0.08,0.04,0.008,0.008,0.008,0.012,0.0,3.65e-05,2.12e-05,2.74e-05,0.001066666667,0.001066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,8.0,0.0,0.0,
RHSH 90x50x3,0.000794,0.0003,0.00054,7.65e-07,8.44e-07,3.35e-07,0.025,0.025,0.045,0.045,0.272,61.193496,0.09,0.05,0.003,0.003,0.003,0.0045,0.0,2.32e-05,1.53e-05,2.24e-05,0.00025,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,3.0,0.0,0.0,
RHSH 90x50x3.2,0.000844,0.00032,0.000576,8.09e-07,8.91e-07,3.53e-07,0.025,0.025,0.045,0.045,0.272,65.0180895,0.09,0.05,0.0032,0.0032,0.0032,0.0048,0.0,2.46e-05,1.62e-05,2.36e-05,0.000266666667,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,3.2,0.0,0.0,
RHSH 90x50x3.6,0.000942,0.00036,0.000648,8.94e-07,9.83e-07,3.87e-07,0.025,0.025,0.045,0.045,0.271,72.56921,0.09,0.05,0.0036,0.0036,0.0036,0.0054,0.0,2.72e-05,1.8e-05,2.59e-05,0.0003,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,3.6,0.0,0.0,
RHSH 90x50x4,0.00104,0.0004,0.00072,9.75e-07,1.07e-06,4.19e-07,0.025,0.025,0.045,0.045,0.27,79.9241975,0.09,0.05,0.004,0.004,0.004,0.006,0.0,2.98e-05,1.96e-05,2.8e-05,0.000333333333,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,4.0,0.0,0.0,
RHSH 90x50x5,0.00127,0.0005,0.0009,1.16e-06,1.27e-06,4.92e-07,0.025,0.025,0.045,0.045,0.267,97.9684335,0.09,0.05,0.005,0.005,0.005,0.0075,0.0,3.6e-05,2.35e-05,3.29e-05,0.000416666667,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,5.0,0.0,0.0,
RHSH 90x50x6,0.0015,0.0006,0.00108,1.33e-06,1.45e-06,5.54e-07,0.025,0.025,0.045,0.045,0.265,115.71847,0.09,0.05,0.006,0.006,0.006,0.009,0.0,4.16e-05,2.7e-05,3.7e-05,0.0005,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,6.0,0.0,0.0,
RHSH 90x50x6.3,0.00156,0.00063,0.001134,1.38e-06,1.5e-06,5.7e-07,0.025,0.025,0.045,0.045,0.264,120.621795,0.09,0.05,0.0063,0.0063,0.0063,0.00945,0.0,4.32e-05,2.8e-05,3.81e-05,0.000525,0.000945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,6.3,0.0,0.0,
RHSH 90x50x8,0.00192,0.0016,0.0016,1.6e-06,1.74e-06,6.46e-07,0.025,0.025,0.045,0.045,0.259,147.09975,0.09,0.05,0.008,0.008,0.008,0.012,0.0,5.14e-05,3.29e-05,4.32e-05,0.00128,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,8.0,0.0,0.0,
RHSH 100x50x3,0.000854,0.0003,0.0006,8.84e-07,1.1e-06,3.68e-07,0.025,0.025,0.05,0.05,0.292,65.8026215,0.1,0.05,0.003,0.003,0.003,0.0045,0.0,2.73e-05,1.68e-05,2.5e-05,0.00025,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,3.0,0.0,0.0,
RHSH 100x50x3.2,0.000908,0.00032,0.00064,9.34e-07,1.16e-06,3.88e-07,0.025,0.025,0.05,0.05,0.292,69.9214145,0.1,0.05,0.0032,0.0032,0.0032,0.0048,0.0,2.89e-05,1.77e-05,2.64e-05,0.000266666667,0.000533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,3.2,0.0,0.0,
RHSH 100x50x3.6,0.00101,0.00036,0.00072,1.03e-06,1.28e-06,4.26e-07,0.025,0.025,0.05,0.05,0.291,78.060934,0.1,0.05,0.0036,0.0036,0.0036,0.0054,0.0,3.21e-05,1.96e-05,2.9e-05,0.0003,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,3.6,0.0,0.0,
RHSH 100x50x4,0.00112,0.0004,0.0008,1.13e-06,1.4e-06,4.62e-07,0.025,0.025,0.05,0.05,0.29,86.102387,0.1,0.05,0.004,0.004,0.004,0.006,0.0,3.52e-05,2.15e-05,3.14e-05,0.000333333333,0.000666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,4.0,0.0,0.0,
RHSH 100x50x5,0.00137,0.0005,0.001,1.35e-06,1.67e-06,5.43e-07,0.025,0.025,0.05,0.05,0.287,105.91182,0.1,0.05,0.005,0.005,0.005,0.0075,0.0,4.26e-05,2.58e-05,3.69e-05,0.000416666667,0.000833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,5.0,0.0,0.0,
RHSH 100x50x6,0.00162,0.0006,0.0012,1.54e-06,1.9e-06,6.12e-07,0.025,0.025,0.05,0.05,0.285,124.544455,0.1,0.05,0.006,0.006,0.006,0.009,0.0,4.94e-05,2.97e-05,4.16e-05,0.0005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,6.0,0.0,0.0,
RHSH 100x50x6.3,0.00169,0.00063,0.00126,1.6e-06,1.97e-06,6.3e-07,0.025,0.025,0.05,0.05,0.284,130.428445,0.1,0.05,0.0063,0.0063,0.0063,0.00945,0.0,5.13e-05,3.08e-05,4.29e-05,0.000525,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,6.3,0.0,0.0,
RHSH 100x50x8,0.00208,0.001733333333,0.001733333333,1.86e-06,2.3e-06,7.17e-07,0.025,0.025,0.05,0.05,0.279,159.848395,0.1,0.05,0.008,0.008,0.008,0.012,0.0,6.14e-05,3.63e-05,4.89e-05,0.001386666667,0.001386666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,8.0,0.0,0.0,
